Wall time,Step,Value
1693075833.886617,102,0.8850299715995789
1693075839.837004,102,0.8859699964523315
1693075850.5552626,102,0.887969970703125
1693075853.968132,102,0.8896999955177307
1693075855.892252,102,0.890209972858429
1693075865.7419636,102,0.892520010471344
1693075924.9648364,103,0.883650004863739
1693075928.717888,103,0.8821099996566772
1693075937.259502,103,0.8763300180435181
1693075959.7261143,103,0.8807100057601929
1693075975.2415736,103,0.8813199996948242
1693075994.25823,103,0.8900099992752075
1693075996.9927714,103,0.8894299864768982
1693076064.1480255,104,0.8956199884414673
1693076083.5693483,104,0.895359992980957
1693076087.5672827,104,0.89478999376297
1693076108.0230107,104,0.895579993724823
1693076161.8489087,105,0.8989800214767456
1693076176.4944866,105,0.8988800048828125
1693076188.8038225,105,0.8930400013923645
1693076203.5929856,105,0.8872699737548828
1693076227.7250383,105,0.8898199796676636
1693076272.0682478,106,0.8969699740409851
1693076288.6999092,106,0.8946599960327148
1693076289.4345782,106,0.893809974193573
1693076323.7861319,106,0.8917499780654907
1693076351.8593655,106,0.9047399759292603
1693076357.3180208,106,0.907260000705719
1693076404.5352678,107,0.8988199830055237
1693076405.8019915,107,0.9000999927520752
1693076430.4543855,107,0.8936899900436401
1693076431.0888991,107,0.8955100178718567
1693076441.7297604,107,0.8949099779129028
1693076458.0764718,107,0.8969500064849854
1693076467.2462807,107,0.8968600034713745
1693076511.1992269,108,0.875789999961853
1693076528.3849602,108,0.8970000147819519
1693076533.58937,108,0.898829996585846
1693076537.3248475,108,0.8978700041770935
1693076540.7847686,108,0.8980000019073486
1693076544.5501041,108,0.8953800201416016
1693076548.4213543,108,0.894070029258728
1693076559.7494977,108,0.8910700082778931
1693076567.962455,108,0.8927199840545654
1693076569.335556,108,0.8938300013542175
1693076571.074339,108,0.8952299952507019
1693076582.0838075,108,0.893060028553009
1693076587.4603534,108,0.8943300247192383
1693076640.567636,109,0.8982800245285034
1693076660.5028203,109,0.8944299817085266
1693076672.2763357,109,0.894349992275238
1693076693.4559143,109,0.8986499905586243
1693076696.053874,109,0.8972499966621399
1693076754.5735686,110,0.9149900078773499
1693076779.9063406,110,0.9013100266456604
1693076782.781915,110,0.9030500054359436
1693076788.8196747,110,0.9059699773788452
1693076819.1027808,110,0.9051799774169922
1693076836.1449301,110,0.9043800234794617
1693076899.6492414,111,0.8870300054550171
1693076901.1349041,111,0.8866099715232849
1693076931.1098626,111,0.8954399824142456
1693076998.5984747,112,0.8747599720954895
1693077004.5428154,112,0.8791800141334534
1693077032.440538,112,0.8921800255775452
1693077032.5427463,112,0.8920699954032898
1693077044.1133642,112,0.8893300294876099
1693077047.291383,112,0.8891400098800659
1693077050.4016533,112,0.8888900279998779
1693077054.4574227,112,0.8873500227928162
1693077066.0902221,112,0.8865900039672852
1693077110.4406521,113,0.8987699747085571
1693077114.7408538,113,0.9063799977302551
1693077118.2086794,113,0.9110000133514404
1693077147.0290093,113,0.9030699729919434
1693077150.0730445,113,0.9023100137710571
1693077179.0956697,113,0.9035300016403198
1693077188.8339784,113,0.9062299728393555
1693077190.298299,113,0.9063699841499329
1693077200.6864333,113,0.9023600220680237
1693077246.3562434,114,0.90802001953125
1693077301.939284,114,0.89860999584198
1693077304.3234081,114,0.8980799913406372
1693077307.4819381,114,0.89656001329422
1693077362.88435,115,0.9207900166511536
1693077369.7460048,115,0.9135299921035767
1693077372.4910471,115,0.9096900224685669
1693077406.2740226,115,0.8893899917602539
1693077424.6523247,115,0.8937299847602844
1693077429.4177897,115,0.8940100073814392
1693077429.7429364,115,0.8936399817466736
1693077430.804754,115,0.8936499953269958
1693077435.2031317,115,0.8942300081253052
1693077468.9719536,116,0.9247300028800964
1693077493.1620514,116,0.889490008354187
1693077622.6091561,117,0.888450026512146
1693077646.608767,117,0.8911600112915039
1693077672.10821,117,0.892799973487854
1693077677.3959992,117,0.8929499983787537
1693077688.3283753,117,0.8937399983406067
1693077713.5816827,118,0.8944500088691711
1693077733.0302036,118,0.8953099846839905
1693077745.9440718,118,0.893530011177063
1693077750.9709315,118,0.8935099840164185
1693077754.9828472,118,0.8925899863243103
1693077765.763297,118,0.8917800188064575
1693077766.4212062,118,0.8922299742698669
1693077769.599766,118,0.8908399939537048
1693077772.6469018,118,0.8903800249099731
1693077778.8271544,118,0.8919299840927124
1693077780.6450472,118,0.8921300172805786
1693077802.666634,118,0.8910300135612488
1693077833.498497,119,0.8608700037002563
1693077843.9609585,119,0.8754799962043762
1693077850.4638546,119,0.8708500266075134
1693077867.5793905,119,0.873199999332428
1693077888.0575283,119,0.8774300217628479
1693077918.2202814,119,0.8854600191116333
1693077922.3770077,119,0.8857499957084656
1693077935.5787141,119,0.8917199969291687
1693077955.1670694,120,0.8911200165748596
1693077956.1667998,120,0.8825500011444092
1693077957.231553,120,0.8876799941062927
1693077958.1118095,120,0.8846799731254578
1693077960.755694,120,0.872759997844696
1693077965.8712282,120,0.8708599805831909
1693077970.4168842,120,0.8720499873161316
1693077982.9703448,120,0.8751199841499329
1693077998.223331,120,0.8771399855613708
1693078008.3187048,120,0.8748000264167786
1693078022.8852332,120,0.8742899894714355
1693078023.1699798,120,0.8741400241851807
1693078032.3013241,120,0.8750100135803223
1693078047.6458104,120,0.8772900104522705
1693078098.1123257,121,0.8754799962043762
1693078101.12577,121,0.8823099732398987
1693078120.3800054,121,0.8853999972343445
1693078126.3845065,121,0.879830002784729
1693078128.688113,121,0.8784400224685669
1693078177.1190991,121,0.8871300220489502
1693078178.1832752,121,0.8863700032234192
1693078206.980107,122,0.8771299719810486
1693078209.141904,122,0.8785600066184998
1693078212.403583,122,0.8758900165557861
1693078226.6940577,122,0.8802400231361389
1693078228.0895243,122,0.8809999823570251
1693078291.405539,122,0.8920999765396118
1693078321.2265687,123,0.891789972782135
1693078344.5446727,123,0.8870700001716614
1693078346.0595064,123,0.8899199962615967
1693078360.1946683,123,0.8932399749755859
1693078374.834638,123,0.894860029220581
1693078386.3873906,123,0.8937900066375732
1693078404.3071136,123,0.8934400081634521
1693078407.5306952,123,0.8932099938392639
1693078414.9840636,123,0.8913000226020813
1693078452.6623595,124,0.9015899896621704
1693078468.2554014,124,0.900160014629364
1693078504.988701,124,0.8890100121498108
1693078506.381646,124,0.8890799880027771
1693078514.9506965,124,0.8921599984169006
1693078531.5389583,124,0.8860599994659424
1693078561.4468844,125,0.8779100179672241
1693078563.6656458,125,0.8814899921417236
1693078564.162633,125,0.88086998462677
1693078566.2526586,125,0.8944699764251709
1693078576.7051632,125,0.9004200100898743
1693078610.6909366,125,0.8883000016212463
1693078638.8878543,125,0.8844799995422363
1693078664.5812829,125,0.8864700198173523
1693078710.0133505,126,0.8794900178909302
1693078717.1587634,126,0.8848099708557129
1693078724.985392,126,0.8813700079917908
1693078756.3555877,126,0.8755999803543091
1693078756.8617206,126,0.8759999871253967
1693078758.535168,126,0.8769400119781494
1693078803.1451738,127,0.9219899773597717
1693078806.4695861,127,0.8988500237464905
1693078826.0524678,127,0.8853600025177002
1693078849.8750143,127,0.8972399830818176
1693078857.7332625,127,0.8936600089073181
1693078859.6421237,127,0.8937100172042847
1693078869.9301023,127,0.8945599794387817
1693078875.5909376,127,0.8947399854660034
1693078897.6734877,127,0.8873299956321716
1693078928.7814589,128,0.8924199938774109
1693078957.0542107,128,0.8816900253295898
1693078959.8273957,128,0.8842999935150146
1693078968.5317628,128,0.8853600025177002
1693079006.258043,128,0.8835300207138062
1693079008.525837,128,0.883080005645752
1693079049.889411,129,0.8843399882316589
1693079064.5300846,129,0.8811200261116028
1693079069.3068006,129,0.8820199966430664
1693079121.2609446,129,0.886210024356842
1693079125.1741765,129,0.8852099776268005
1693079125.916246,129,0.8849400281906128
1693079127.966429,129,0.8835300207138062
1693079129.0280957,129,0.8831800222396851
1693079136.6000173,129,0.8826199769973755
1693079140.007093,129,0.8839300274848938
1693079160.3919978,130,0.8634399771690369
1693079163.5812187,130,0.8737199902534485
1693079210.9113271,130,0.882099986076355
1693079229.3102334,130,0.8800699710845947
1693079235.78109,130,0.8821300268173218
1693079260.0532937,130,0.8844299912452698
1693079260.7287154,130,0.8839799761772156
1693079334.6617305,131,0.8759700059890747
1693079338.18535,131,0.8745700120925903
1693079347.9027936,131,0.8775299787521362
1693079367.4403486,131,0.8803799748420715
1693079369.142939,131,0.8804500102996826
1693079369.221418,131,0.8806099891662598
1693079411.8551695,132,0.9295700192451477
1693079415.462376,132,0.9179800152778625
1693079437.2203133,132,0.9087600111961365
1693079451.7421956,132,0.9073899984359741
1693079480.9825413,132,0.8910800218582153
1693079496.2290616,132,0.8909500241279602
1693079521.420592,133,1.0022900104522705
1693079530.3491046,133,0.9046300053596497
1693079531.4466434,133,0.9097300171852112
1693079545.4330022,133,0.875
1693079550.0469246,133,0.8740699887275696
1693079552.517573,133,0.8736400008201599
1693079564.8218935,133,0.8736199736595154
1693079571.952412,133,0.8760899901390076
1693079588.4130058,133,0.8830100297927856
1693079595.0211413,133,0.8823099732398987
1693079601.1293936,133,0.8823999762535095
1693079612.8195403,133,0.8837500214576721
1693079624.649389,133,0.8855999708175659
1693079626.6964815,133,0.8837699890136719
1693079711.5288572,134,0.8906800150871277
1693079744.8962283,134,0.8899099826812744
1693079746.0234299,134,0.8893200159072876
1693079766.3843267,135,0.8930799961090088
1693079770.4094203,135,0.9038000106811523
1693079774.3810873,135,0.8941599726676941
1693079788.1743217,135,0.8964899778366089
1693079826.6776583,135,0.8879200220108032
1693079835.2758172,135,0.888670027256012
1693079864.5653975,135,0.8864399790763855
1693079936.4347618,136,0.8916800022125244
1693079942.269938,136,0.8930000066757202
1693079943.2908626,136,0.8921399712562561
1693079956.0317752,136,0.8898100256919861
1693080024.533066,137,0.8566300272941589
1693080037.4661438,137,0.860230028629303
1693080047.783448,137,0.8651999831199646
1693080061.8714786,137,0.8705599904060364
1693080073.9839425,137,0.8771899938583374
1693080079.9816213,137,0.8799800276756287
1693080087.2361465,137,0.8804600238800049
1693080087.6436853,137,0.8801900148391724
1693080097.8361733,137,0.8821799755096436
1693080106.6273026,137,0.8818100094795227
1693080108.1601868,137,0.8826299905776978
1693080175.6108973,138,0.8780900239944458
1693080186.3369124,138,0.8845700025558472
1693080199.1928587,138,0.8876500129699707
1693080200.5096624,138,0.8863700032234192
1693080207.1186848,138,0.881600022315979
1693080219.1840875,138,0.8811799883842468
1693080224.476555,138,0.8827199935913086
1693080242.7776148,139,0.8930500149726868
1693080243.1875577,139,0.8844699859619141
1693080295.1898713,139,0.8822799921035767
1693080297.2572908,139,0.8842099905014038
1693080305.780052,139,0.8840799927711487
1693080317.8128362,139,0.8840000033378601
1693080328.0832975,139,0.8812400102615356
1693080345.931089,139,0.8825500011444092
1693080347.3399677,139,0.8825399875640869
1693080350.914985,139,0.8830500245094299
1693080366.5880969,140,0.9382100105285645
1693080376.210423,140,0.9228699803352356
1693080381.149963,140,0.9083300232887268
1693080382.7569788,140,0.9094300270080566
1693080390.9892588,140,0.8966500163078308
1693080399.3214521,140,0.8926900029182434
1693080408.0322902,140,0.8885400295257568
1693080409.9738603,140,0.8902199864387512
1693080423.5898678,140,0.8851500153541565
1693080437.3337753,140,0.8852199912071228
1693080472.5056243,140,0.8876699805259705
